title,location,property_type,price,price_per_bedroom,bedrooms,bathrooms,price_category,added_date,updated_date,month_added,state
2 bedroom block of flats for sale,"Conraw Estate, Emene, Enugu, Enugu",Block of Flats,130000000,65000000,2,3,High,29/11/2025,20/02/2026,2025-11,enugu
Commercial land for sale,"Ogui Road, Enugu, Enugu",Commercial Land,300000000,0,0,0,High,01/12/2025,19/02/2026,2025-12,enugu
Residential land for sale,"Golf Annex, GRA, Enugu, Enugu",Residential Land,50000000,0,0,0,Mid,02/12/2025,19/02/2026,2025-12,enugu
Residential land for sale,"Cbn Solar City Estate New Heaven Extention, New Haven, Enugu, Enugu",Residential Land,55000000,0,0,0,High,02/12/2025,19/02/2026,2025-12,enugu
Mixed-use land for sale,"Park Avenue, GRA, Enugu, Enugu",Mixed-use Land,250000000,0,0,0,High,02/12/2025,19/02/2026,2025-12,enugu
Residential land for sale,"Thinkers Corner, Enugu, Enugu",Residential Land,40000000,0,0,0,Mid,02/12/2025,19/02/2026,2025-12,enugu
Mixed-use land for sale,"Premier Layout Before Goshen, Enugu, Enugu",Mixed-use Land,40000000,0,0,0,Mid,02/12/2025,19/02/2026,2025-12,enugu
93 bedroom hotel / guest house for sale,"Presidential Road, Independence Layout, Enugu, Enugu",Hotel / Guest House,15000000000,161290322.6,93,93,High,16/01/2025,18/02/2026,2025-01,enugu
Residential land for sale,"Aviation Road, Emene, Enugu, Enugu",Residential Land,25000000,0,0,0,Mid,30/01/2025,18/02/2026,2025-01,enugu
5 bedroom detached duplex for sale,"Nkpokiti, Independence Layout, Enugu, Enugu",Detached Duplex,450000000,90000000,5,5,High,25/03/2025,18/02/2026,2025-03,enugu
4 bedroom detached duplex for sale,"Diamond Estate, Enugu, Enugu",Detached Duplex,350000000,87500000,4,4,High,30/10/2025,18/02/2026,2025-10,enugu
Residential land for sale,"Unity Estate By Adoration Ground, Emene, Enugu, Enugu",Residential Land,16000000,0,0,0,Mid,07/11/2025,18/02/2026,2025-11,enugu
Residential land for sale,"Transparency Estate By Police Detective College, Uwani, Enugu, Enugu",Residential Land,150000000,0,0,0,High,07/11/2025,18/02/2026,2025-11,enugu
Mixed-use land for sale,"Achievers City Layout, Phase 6 Extension,, Trans Ekulu, Enugu, Enugu",Mixed-use Land,5000000,0,0,0,Low,08/12/2025,18/02/2026,2025-12,enugu
3 bedroom flat / apartment for sale,"Off Aston Villa, Premier Layout, Enugu, Enugu",Flat / Apartment,2500000,833333.3333,3,3,Low,09/12/2025,18/02/2026,2025-12,enugu
3 bedroom detached bungalow for sale,"Almond Gardens Estate, Centenary City Off Enugu Ph/expressway, Enugu, Enugu",Detached Bungalow,100000000,33333333.33,3,3,High,18/03/2025,18/02/2026,2025-03,enugu
6 bedroom detached duplex for sale,"Gra, Enugu, Enugu",Detached Duplex,900000000,150000000,6,6,High,18/02/2026,18/02/2026,2026-02,enugu
Mixed-use land for sale,"Heritage Estate Nike, Enugu, Enugu",Mixed-use Land,6000000,0,0,0,Low,18/02/2026,23/02/2026,2026-02,enugu
Residential land for sale,"Golf Estate Old Gra, Enugu, Enugu",Residential Land,80000000,0,0,0,High,30/01/2026,11/02/2026,2026-01,enugu
5 bedroom detached duplex for sale,"Independent Layout, Enugu, Enugu",Detached Duplex,220000000,44000000,5,5,High,16/09/2025,17/02/2026,2025-09,enugu
4 bedroom detached duplex for sale,"Centenary City, Enugu, Enugu",Detached Duplex,150000000,37500000,4,4,High,17/02/2026,22/02/2026,2026-02,enugu
6 bedroom detached duplex for sale,"Thinkers Conner, Enugu, Enugu",Detached Duplex,320000000,53333333.33,6,6,High,17/02/2026,22/02/2026,2026-02,enugu
4 bedroom detached duplex for sale,"Emene, Enugu, Enugu",Detached Duplex,110000000,27500000,4,4,High,17/02/2026,22/02/2026,2026-02,enugu
4 bedroom detached duplex for sale,"Trans Ekulu, Enugu, Enugu",Detached Duplex,120000000,30000000,4,4,High,17/02/2026,22/02/2026,2026-02,enugu
5 bedroom detached duplex for sale,"GRA, Enugu, Enugu",Detached Duplex,300000000,60000000,5,5,High,17/02/2026,22/02/2026,2026-02,enugu
5 bedroom detached duplex for sale,"Thinkers Corner, Enugu, Enugu",Detached Duplex,350000000,70000000,5,5,High,10/08/2025,17/02/2026,2025-08,enugu
Mixed-use land for sale,"River Bank Estate, Enugu, Enugu",Mixed-use Land,12500000,0,0,0,Mid,10/09/2025,17/02/2026,2025-09,enugu
Residential land for sale,"Dolphin Estate, New Enugu, Enugu, Enugu",Residential Land,25000000,0,0,0,Mid,10/09/2025,17/02/2026,2025-09,enugu
Residential land for sale,"Sports Island Estate, Centenary City, Enugu, Enugu",Residential Land,30000000,0,0,0,Mid,10/09/2025,17/02/2026,2025-09,enugu
5 bedroom detached duplex for sale,"Emene, Enugu, Enugu",Detached Duplex,160000000,32000000,5,5,High,20/10/2025,21/02/2026,2025-10,enugu
Residential land for sale,"Four Corners Junction, Enugu, Enugu",Residential Land,7500000,0,0,0,Low,29/10/2025,21/02/2026,2025-10,enugu
4 bedroom detached bungalow for sale,"Harmony Estate, Enugu, Enugu",Detached Bungalow,80000000,20000000,4,4,High,03/11/2025,21/02/2026,2025-11,enugu
3 bedroom detached bungalow for sale,"Trans Ekulu, Enugu, Enugu",Detached Bungalow,100000000,33333333.33,3,3,High,08/11/2025,21/02/2026,2025-11,enugu
4 bedroom detached duplex for sale,"GRA, Enugu, Enugu",Detached Duplex,230000000,57500000,4,4,High,28/11/2025,21/02/2026,2025-11,enugu
Residential land for sale,"Centenary City Estate, Villa Court Estate, Enugu, Enugu",Residential Land,30000000,0,0,0,Mid,30/11/2025,21/02/2026,2025-11,enugu
4 bedroom detached duplex for sale,"Thinkers Corner, Enugu, Enugu",Detached Duplex,200000000,50000000,4,4,High,16/12/2025,21/02/2026,2025-12,enugu
4 bedroom detached duplex for sale,"Valley Estate Gra, Enugu, Enugu",Detached Duplex,300000000,75000000,4,5,High,26/01/2026,22/02/2026,2026-01,enugu
5 bedroom detached duplex for sale,"Legacy Estate, Trans Ekulu, Enugu, Enugu",Detached Duplex,200000000,40000000,5,5,High,15/02/2026,22/02/2026,2026-02,enugu
Mixed-use land for sale,"Opposition Elim Estate, Abakpa Nike, Enugu, Enugu",Mixed-use Land,10000000,0,0,0,Mid,27/09/2025,16/02/2026,2025-09,enugu
Residential land for sale,"Capitol Hills Villa & Resort, Behind Apostolic Faith, Obeagu Amechi, Enugu, Enugu",Residential Land,15000000,0,0,0,Mid,15/05/2024,16/02/2026,2024-05,enugu
5 bedroom detached duplex for sale,"Wtc Estate, Independence Layout, Enugu, Enugu",Detached Duplex,280000000,56000000,5,6,High,07/01/2025,16/02/2026,2025-01,enugu
Mixed-use land for sale,"Behind Gtbank, Ogui Road, Enugu, Enugu",Mixed-use Land,150000000,0,0,0,High,08/01/2025,16/02/2026,2025-01,enugu
18 bedroom hotel / guest house for sale,"Golf Estate Phase 1, Old Gra, GRA, Enugu, Enugu",Hotel / Guest House,400000000,22222222.22,18,18,High,18/02/2025,16/02/2026,2025-02,enugu
6 bedroom block of flats for sale,"Off Ibusa Avenue Before Ozone Hotels, Independence Layout, Enugu, Enugu",Block of Flats,150000000,25000000,6,6,High,24/08/2025,16/02/2026,2025-08,enugu
5 bedroom detached duplex for sale,"Opposite Doctors Quarter Estate, Centenary City, Enugu, Enugu",Detached Duplex,145000000,29000000,5,5,High,15/10/2025,16/02/2026,2025-10,enugu
5 bedroom detached duplex for sale,"Valley Estate, Old Gra, Enugu, Enugu",Detached Duplex,210000000,42000000,5,5,High,25/10/2025,16/02/2026,2025-10,enugu
4 bedroom detached duplex for sale,"Heliu Estate Off Enugu/ph Expressway, Enugu, Enugu",Detached Duplex,250000000,62500000,4,4,High,19/11/2025,16/02/2026,2025-11,enugu
5 bedroom detached duplex for sale,"Wtc Estate, New Layout, Enugu, Enugu",Detached Duplex,320000000,64000000,5,5,High,19/11/2025,16/02/2026,2025-11,enugu
4 bedroom detached duplex for sale,"Conraw Estate Off Rehab Road, Emene, Enugu, Enugu",Detached Duplex,200000000,50000000,4,5,High,19/11/2025,16/02/2026,2025-11,enugu
4 bedroom detached bungalow for sale,"Almond Gardens Estate, Centenary City Off Enugu Ph Expressway, Enugu, Enugu",Detached Bungalow,130000000,32500000,4,4,High,22/11/2025,16/02/2026,2025-11,enugu
Plaza / complex / mall for sale,"Dayspring Bus-stop, Enugu, Enugu",Plaza / Complex / Mall,300000000,0,0,24,High,23/12/2025,16/02/2026,2025-12,enugu
4 bedroom detached duplex for sale,"Independence Layout, Enugu, Enugu",Detached Duplex,270000000,67500000,4,5,High,06/05/2024,15/02/2026,2024-05,enugu
40 bedroom hostel for sale,"New Heaven, Enugu, Enugu",Hostel,4000000000,100000000,40,40,High,21/07/2024,15/02/2026,2024-07,enugu
3 bedroom terraced duplex for sale,"Trans Ekulu, Enugu, Enugu",Terraced Duplex,100000000,33333333.33,3,3,High,14/09/2024,15/02/2026,2024-09,enugu
Residential land for sale,"Wtc Estate, Independence Layout, Enugu, Enugu",Residential Land,140000000,0,0,0,High,06/12/2025,06/01/2026,2025-12,enugu
Residential land for sale,"Spotters Estate  Centenary City, Enugu, Enugu",Residential Land,55000000,0,0,0,High,06/12/2025,19/02/2026,2025-12,enugu
Mixed-use land for sale,"City Of Grace Ugwogo Nike, Enugu, Enugu",Mixed-use Land,1200000,0,0,0,Low,06/12/2025,19/02/2026,2025-12,enugu
4 bedroom detached duplex for sale,"Citiville Estate, Centenary City Off Enugu/ph Expressway, Enugu, Enugu",Detached Duplex,150000000,37500000,4,4,High,09/01/2026,23/02/2026,2026-01,enugu
5 bedroom detached duplex for sale,"Centenary Park Inside Centenary City Off Enugu/ph Expressway, Enugu, Enugu",Detached Duplex,250000000,50000000,5,5,High,12/01/2026,23/02/2026,2026-01,enugu
8 bedroom detached duplex for sale,"Premier Layout Behind Goshen Estate Off New Atisan, Enugu, Enugu",Detached Duplex,180000000,22500000,8,8,High,10/12/2025,15/02/2026,2025-12,enugu
8 bedroom block of flats for sale,"Behind Federal Govt College, Independence Layout, Enugu, Enugu",Block of Flats,450000000,56250000,8,8,High,10/02/2026,23/02/2026,2026-02,enugu
Residential land for sale,"Coal City Eastern Alliance, Enugu, Enugu",Residential Land,65000000,0,0,0,High,03/02/2026,11/02/2026,2026-02,enugu
Mixed-use land for sale,"Plot 15, Road 6 Federal Housing, Trans Ekulu, Enugu, Enugu",Mixed-use Land,55000000,0,0,0,High,02/12/2025,19/02/2026,2025-12,enugu
Residential land for sale,"Nike, Enugu, Enugu",Residential Land,300000000,0,0,0,High,03/11/2025,21/02/2026,2025-11,enugu
Residential land for sale,"Centenary City, Enugu, Enugu",Residential Land,300000000,0,0,0,High,03/11/2025,21/02/2026,2025-11,enugu
Mixed-use land for sale,"Blossom Garden Located Directly Facing Enugu/onitsha Expressway, Enugu, Enugu",Mixed-use Land,12000000,0,0,0,Mid,07/02/2026,22/02/2026,2026-02,enugu
Residential land for sale,"Independence Layout Phase Two, Enugu, Enugu",Residential Land,15000000,0,0,0,Mid,12/02/2025,16/02/2026,2025-02,enugu
Residential land for sale,"Hosanna Estate, Opposite Elim Estate, Enugu, Enugu",Residential Land,16275000,0,0,0,Mid,16/10/2024,15/02/2026,2024-10,enugu
3 bedroom terraced duplex for sale,"Phase 6 Extension, Trans Ekulu, Enugu, Enugu",Terraced Duplex,60000000,20000000,3,3,High,15/12/2024,15/02/2026,2024-12,enugu
Mixed-use land for sale,"Hilltop Villa With C Of O Located 4corner Junction, Ozalla, Enugu, Enugu",Mixed-use Land,20000000,0,0,0,Mid,06/02/2026,22/02/2026,2026-02,enugu
Residential land for sale,"Independent Layout, Enugu, Enugu",Residential Land,7500000,0,0,0,Low,06/02/2026,06/02/2026,2026-02,enugu
Residential land for sale,"Dolphin Estate Ogurugu Road, Independence Layout, Enugu, Enugu",Residential Land,25000000,0,0,0,Mid,19/11/2025,23/02/2026,2025-11,enugu
Residential land for sale,"Ogurugu Road, Nsukka, Enugu",Residential Land,12000000,0,0,0,Mid,19/11/2025,23/02/2026,2025-11,enugu
Mixed-use land for sale,"Heritage Garden Located 45min Drive From Maduka University Nike, Abakpa Nike, Enugu, Enugu",Mixed-use Land,6000000,0,0,0,Low,17/11/2025,22/02/2026,2025-11,enugu
4 bedroom semi-detached duplex for sale,"Emene, Enugu, Enugu",Semi-detached Duplex,140000000,35000000,4,4,High,04/02/2026,05/02/2026,2026-02,enugu
Residential land for sale,"Banana Estate Ogurugu Road, Independence Layout, Enugu, Enugu",Residential Land,32000000,0,0,0,Mid,19/11/2025,23/02/2026,2025-11,enugu
Land for sale,"Elite Court Estate, Phase 6, Trans Ekulu, Enugu, Enugu",Land,13800000,0,0,0,Mid,27/11/2025,23/02/2026,2025-11,enugu
4 bedroom house for sale,"Centenary City, Enugu, Enugu",House,170000000,42500000,4,4,High,03/02/2026,03/02/2026,2026-02,enugu
6 bedroom detached duplex for sale,"Premier Layout, Enugu, Enugu",Detached Duplex,170000000,28333333.33,6,6,High,03/02/2026,03/02/2026,2026-02,enugu
7 bedroom detached duplex for sale,"Nza Street Independence Layout, Enugu, Enugu",Detached Duplex,300000000,42857142.86,7,7,High,01/02/2026,01/02/2026,2026-02,enugu
Residential land for sale,"New Haven Extension, Enugu, Enugu",Residential Land,35000000,0,0,0,Mid,01/02/2026,01/02/2026,2026-02,enugu
5 bedroom detached duplex for sale,"Centenary City, Enugu, Enugu",Detached Duplex,195000000,39000000,5,5,High,01/02/2026,01/02/2026,2026-02,enugu
6 bedroom detached duplex for sale,"Thinkers Corner, Enugu, Enugu",Detached Duplex,250000000,41666666.67,6,6,High,06/03/2025,15/02/2026,2025-03,enugu
4 bedroom terraced duplex for sale,"Phase2, Independence Layout, Enugu, Enugu",Terraced Duplex,150000000,37500000,4,4,High,18/03/2025,15/02/2026,2025-03,enugu
4 bedroom detached duplex for sale,"Agbani Road, Enugu, Enugu",Detached Duplex,180000000,45000000,4,4,High,23/03/2025,15/02/2026,2025-03,enugu
Residential land for sale,"Evangel Estate, Close To Landmark Nike Lake Hotel, Enugu, Enugu",Residential Land,7500000,0,0,0,Low,10/05/2025,15/02/2026,2025-05,enugu
Residential land for sale,"New Independent Layout, Enugu, Enugu",Residential Land,75000000,0,0,0,High,11/05/2025,15/02/2026,2025-05,enugu
4 bedroom detached duplex for sale,"Enugu, Enugu",Detached Duplex,230000000,57500000,4,4,High,27/05/2025,15/02/2026,2025-05,enugu
5 bedroom detached duplex for sale,"Enugu, Enugu",Detached Duplex,250000000,50000000,5,5,High,27/05/2025,15/02/2026,2025-05,enugu
5 bedroom detached duplex for sale,"Uwani, Enugu, Enugu",Detached Duplex,210000000,42000000,5,5,High,20/10/2025,21/02/2026,2025-10,enugu
Residential land for sale,"Old Gra, Enugu, Enugu",Residential Land,650000000,0,0,0,High,30/01/2026,11/02/2026,2026-01,enugu
Residential land for sale,"Riverview Lolite Estate Phase 2 Extension, Ozalla Four Corner Junction, Enugu, Enugu",Residential Land,27000000,0,0,0,Mid,02/12/2025,19/02/2026,2025-12,enugu
2 bedroom flat / apartment for sale,"Lomalinda Estate ( Merryland Estate), Enugu, Enugu",Flat / Apartment,35000000,17500000,2,2,Mid,03/07/2024,15/02/2026,2024-07,enugu
Residential land for sale,"Diamond City Estate, GRA, Enugu, Enugu",Residential Land,300000000,0,0,0,High,27/01/2026,11/02/2026,2026-01,enugu
6 bedroom detached bungalow for sale,"One Day Agbani Road, Enugu, Enugu",Detached Bungalow,60000000,10000000,6,6,High,27/01/2026,27/01/2026,2026-01,enugu
Residential land for sale,"Shiloh Gardens Estate, Phase 2, Independence Layout, Enugu, Enugu",Residential Land,15000000,0,0,0,Mid,22/12/2024,15/02/2026,2024-12,enugu
4 bedroom detached duplex for sale,"Upper North, Enugu, Enugu",Detached Duplex,190000000,47500000,4,4,High,06/06/2025,15/02/2026,2025-06,enugu
6 bedroom detached duplex for sale,"New Enugu, Enugu, Enugu",Detached Duplex,420000000,70000000,6,6,High,09/06/2025,15/02/2026,2025-06,enugu
Mixed-use land for sale,"Hilltop Villa ,ozalla By Riverview Lolite Estate, Enugu, Enugu",Mixed-use Land,27000000,0,0,0,Mid,26/01/2026,19/02/2026,2026-01,enugu
Residential land for sale,"Transparency Estate Off Zik's Avenue, Uwani, Enugu, Enugu",Residential Land,140000000,0,0,0,High,29/10/2024,18/02/2026,2024-10,enugu
6 bedroom detached duplex for sale,"By Grail Message, Thinkers Corner, Enugu, Enugu",Detached Duplex,230000000,38333333.33,6,6,High,16/01/2025,18/02/2026,2025-01,enugu
19 bedroom detached duplex for sale,"Achi Street, Independence Layout, Enugu, Enugu",Detached Duplex,2500000000,131578947.4,19,20,High,22/08/2025,18/02/2026,2025-08,enugu
4 bedroom detached duplex for sale,"Heliu Estate, Enugu, Enugu",Detached Duplex,250000000,62500000,4,4,High,10/08/2025,15/02/2026,2025-08,enugu
Mixed-use land for sale,"Enugu, Enugu",Mixed-use Land,10000000,0,0,0,Mid,22/01/2026,16/02/2026,2026-01,enugu
5 bedroom semi-detached duplex for sale,"Independence Layout, Enugu, Enugu",Semi-detached Duplex,250000000,50000000,5,5,High,21/01/2026,21/01/2026,2026-01,enugu
Residential land for sale,"Camp David Estate, New Heaven Extension, Enugu, Enugu",Residential Land,50000000,0,0,0,Mid,22/03/2025,15/02/2026,2025-03,enugu
Residential land for sale,"Coal City Estaern Alliance Estate, Enugu, Enugu",Residential Land,38000000,0,0,0,Mid,17/04/2025,15/02/2026,2025-04,enugu
4 bedroom house for sale,"Trans Ekulu, Enugu, Enugu",House,120000000,30000000,4,4,High,20/01/2026,20/01/2026,2026-01,enugu
Residential land for sale,"Enugu, Enugu",Residential Land,4500000000,0,0,0,High,01/12/2025,20/02/2026,2025-12,enugu
4 bedroom semi-detached duplex for sale,"Trans Ekulu, Enugu, Enugu",Semi-detached Duplex,130000000,32500000,4,4,High,14/09/2024,15/02/2026,2024-09,enugu
3 bedroom detached bungalow for sale,"Hossana Estate Close To Landmark Nike Lake Resort, Enugu, Enugu",Detached Bungalow,50000000,16666666.67,3,3,Mid,17/01/2025,15/02/2026,2025-01,enugu
5 bedroom detached duplex for sale,"Wtc, Enugu, Enugu",Detached Duplex,260000000,52000000,5,5,High,05/02/2025,15/02/2026,2025-02,enugu
6 bedroom flat / apartment for sale,"Enugu, Enugu",Flat / Apartment,100000000,16666666.67,6,2,High,25/05/2025,15/02/2026,2025-05,enugu
4 bedroom detached duplex for sale,"New Heaven Extension, Enugu, Enugu",Detached Duplex,180000000,45000000,4,4,High,09/08/2025,15/02/2026,2025-08,enugu
Residential land for sale,"Ekwegbe, Enugu, Enugu",Residential Land,3000000,0,0,0,Low,10/09/2025,17/02/2026,2025-09,enugu
Residential land for sale,"Oakland Estate, Independence Layout Phase 2, Enugu, Enugu",Residential Land,20000000,0,0,0,Mid,29/10/2025,21/02/2026,2025-10,enugu
Mixed-use land for sale,"Transit Estate Phase 2, 9th Mile, Enugu, Enugu",Mixed-use Land,3500000,0,0,0,Low,28/11/2025,21/02/2026,2025-11,enugu
Residential land for sale,"Elite City Estate Ibeagwa, Enugu, Enugu",Residential Land,10000000,0,0,0,Mid,04/12/2025,21/02/2026,2025-12,enugu
Land for sale,"Obinze, Ugwogo Nike, Enugu, Enugu",Land,6000000,0,0,0,Low,14/12/2025,22/02/2026,2025-12,enugu
5 bedroom detached duplex for sale,"Republic Estate, Off Agric Bank Junction, Independence Layout, Enugu, Enugu",Detached Duplex,350000000,70000000,5,5,High,05/05/2025,16/02/2026,2025-05,enugu
Residential land for sale,"Republic Estate Off Ike Ekweremadu Avenue, Ind Layout, Enugu, Enugu",Residential Land,80000000,0,0,0,High,12/01/2026,23/02/2026,2026-01,enugu
4 bedroom detached duplex for sale,"Republic Estate Phase1, Independence Layout, Enugu, Enugu",Detached Duplex,300000000,75000000,4,5,High,12/01/2026,23/02/2026,2026-01,enugu
5 bedroom detached duplex for sale,"Tenece 1, Almond Gardens Estate, Centenary City, Enugu, Enugu",Detached Duplex,170000000,34000000,5,6,High,28/12/2025,15/02/2026,2025-12,enugu
2 bedroom terraced duplex for sale,"Old Airport Road, Thinkers Corner, Enugu, Enugu",Terraced Duplex,90000000,45000000,2,2,High,07/01/2026,23/02/2026,2026-01,enugu
5 bedroom detached duplex for sale,"Centenary City Enugu, Enugu, Enugu",Detached Duplex,180000000,36000000,5,5,High,12/01/2026,20/01/2026,2026-01,enugu
Mixed-use land for sale,"Emene Industrial / Residential Area, Enugu, Enugu",Mixed-use Land,160000000,0,0,0,High,16/12/2025,17/02/2026,2025-12,enugu
Residential land for sale,"Independent Layout Phase 2, Enugu, Enugu",Residential Land,35000000,0,0,0,Mid,06/01/2026,16/02/2026,2026-01,enugu
3 bedroom block of flats for sale,"Nkwubor, By Juel Pharmacy, Emene, Enugu, Enugu",Block of Flats,45000000,15000000,3,3,Mid,21/07/2024,20/02/2026,2024-07,enugu
4 bedroom detached duplex for sale,"Valley Estate, Enugu, Enugu",Detached Duplex,200000000,50000000,4,4,High,06/01/2026,06/01/2026,2026-01,enugu
